0,000004
0,000022
0,000057
0,000109
0,000177
0,000258
0,000352
0,000456
0,000569
0,000688
0,000810
0,000933
0,001053
0,001169
0,001276
0,001374
0,001458
0,001526
0,001576
0,001605
0,001612
0,001596
0,001554
0,001486
0,001392
0,001270
0,001122
0,000947
0,000747
0,000524
0,000279
0,000014
-0,000268
-0,000565
-0,000872
-0,001187
-0,001506
-0,001825
-0,002139
-0,002446
-0,002740
-0,003018
-0,003275
-0,003507
-0,003711
-0,003883
-0,004020
-0,004118
-0,004176
-0,004190
-0,004159
-0,004083
-0,003959
-0,003788
-0,003571
-0,003307
-0,003000
-0,002649
-0,002259
-0,001832
-0,001371
-0,000882
-0,000368
0,000166
0,000715
0,001272
0,001833
0,002390
0,002937
0,003461
0,003954
0,004414
0,004842
0,005224
0,005547
0,005805
0,006002
0,006141
0,006215
0,006212
0,006126
0,005960
0,005724
0,005422
0,005052
0,004613
0,004111
0,003553
0,002944
0,002290
0,001599
0,000883
0,000154
-0,000576
-0,001293
-0,001990
-0,002661
-0,003302
-0,003906
-0,004465
-0,004971
-0,005422
-0,005815
-0,006145
-0,006406
-0,006594
-0,006704
-0,006735
-0,006690
-0,006567
-0,006362
-0,006075
-0,005708
-0,005262
-0,004742
-0,004154
-0,003506
-0,002805
-0,002061
-0,001285
-0,000488
0,000320
0,001127
0,001923
0,002697
0,003444
0,004156
0,004825
0,005440
0,005985
0,006453
0,006844
0,007155
0,007382
0,007513
0,007541
0,007469
0,007302
0,007045
0,006700
0,006270
0,005761
0,005181
0,004535
0,003828
0,003068
0,002262
0,001415
0,000535
-0,000369
-0,001284
-0,002197
-0,003097
-0,003976
-0,004822
-0,005625
-0,006376
-0,007062
-0,007677
-0,008214
-0,008670
-0,009039
-0,009318
-0,009498
-0,009577
-0,009550
-0,009415
-0,009174
-0,008825
-0,008369
-0,007808
-0,007148
-0,006392
-0,005546
-0,004615
-0,003607
-0,002539
-0,001422
-0,000270
0,000909
0,002107
0,003313
0,004517
0,005705
0,006863
0,007981
0,009047
0,010045
0,010959
0,011775
0,012484
0,013077
0,013548
0,013885
0,014082
0,014132
0,014034
0,013787
0,013389
0,012840
0,012142
0,011301
0,010323
0,009216
0,007983
0,006632
0,005176
0,003634
0,002026
0,000367
-0,001328
-0,003041
-0,004759
-0,006463
-0,008130
-0,009747
-0,011306
-0,012792
-0,014178
-0,015440
-0,016564
-0,017541
-0,018356
-0,018993
-0,019441
-0,019694
-0,019749
-0,019599
-0,019239
-0,018670
-0,017897
-0,016928
-0,015770
-0,014428
-0,012912
-0,011235
-0,009413
-0,007463
-0,005402
-0,003252
-0,001034
0,001230
0,003515
0,005799
0,008058
0,010268
0,012406
0,014447
0,016370
0,018152
0,019772
0,021208
0,022441
0,023457
0,024245
0,024789
0,025074
0,025094
0,024850
0,024342
0,023570
0,022538
0,021256
0,019732
0,017976
0,015997
0,013812
0,011443
0,008915
0,006249
0,003470
0,000607
-0,002305
-0,005233
-0,008145
-0,011007
-0,013784
-0,016442
-0,018951
-0,021287
-0,023425
-0,025342
-0,027013
-0,028416
-0,029538
-0,030362
-0,030874
-0,031064
-0,030928
-0,030466
-0,029681
-0,028576
-0,027154
-0,025422
-0,023397
-0,021102
-0,018561
-0,015797
-0,012832
-0,009695
-0,006420
-0,003042
0,000404
0,003885
0,007365
0,010806
0,014171
0,017425
0,020535
0,023466
0,026188
0,028671
0,030890
0,032821
0,034446
0,035744
0,036697
0,037295
0,037527
0,037384
0,036860
0,035950
0,034660
0,032999
0,030985
0,028634
0,025966
0,023001
0,019766
0,016293
0,012618
0,008773
0,004792
0,000712
-0,003425
-0,007578
-0,011702
-0,015759
-0,019707
-0,023502
-0,027103
-0,030470
-0,033567
-0,036361
-0,038816
-0,040902
-0,042595
-0,043874
-0,044723
-0,045123
-0,045064
-0,044543
-0,043563
-0,042132
-0,040258
-0,037952
-0,035234
-0,032130
-0,028667
-0,024872
-0,020776
-0,016419
-0,011842
-0,007084
-0,002188
0,002795
0,007812
0,012807
0,017732
0,022533
0,027160
0,031565
0,035701
0,039524
0,042993
0,046065
0,048705
0,050882
0,052568
0,053739
0,054374
0,054461
0,053994
0,052974
0,051401
0,049284
0,046633
0,043471
0,039823
0,035721
0,031206
0,026318
0,021103
0,015611
0,009903
0,004034
-0,001943
-0,007969
-0,013974
-0,019893
-0,025667
-0,031239
-0,036554
-0,041555
-0,046186
-0,050398
-0,054147
-0,057388
-0,060075
-0,062174
-0,063664
-0,064526
-0,064741
-0,064297
-0,063190
-0,061429
-0,059028
-0,056004
-0,052378
-0,048182
-0,043454
-0,038236
-0,032580
-0,026538
-0,020169
-0,013537
-0,006709
0,000244
0,007254
0,014251
0,021165
0,027924
0,034454
0,040690
0,046568
0,052025
0,057001
0,061443
0,065301
0,068529
0,071092
0,072956
0,074097
0,074499
0,074150
0,073048
0,071200
0,068617
0,065320
0,061336
0,056702
0,051459
0,045655
0,039345
0,032589
0,025453
0,018005
0,010319
0,002470
-0,005462
-0,013399
-0,021260
-0,028965
-0,036434
-0,043592
-0,050363
-0,056675
-0,062463
-0,067663
-0,072220
-0,076083
-0,079207
-0,081558
-0,083107
-0,083833
-0,083726
-0,082783
-0,081007
-0,078410
-0,075016
-0,070857
-0,065971
-0,060404
-0,054208
-0,047442
-0,040171
-0,032465
-0,024396
-0,016043
-0,007484
0,001196
0,009913
0,018582
0,027116
0,035432
0,043448
0,051085
0,058267
0,064920
0,070975
0,076367
0,081042
0,084950
0,088046
0,090289
0,091652
0,092116
0,091673
0,090318
0,088059
0,084910
0,080900
0,076064
0,070448
0,064103
0,057087
0,049468
0,041321
0,032722
0,023753
0,014501
0,005053
-0,004493
-0,014036
-0,023477
-0,032718
-0,041668
-0,050233
-0,058327
-0,065865
-0,072772
-0,078977
-0,084415
-0,089028
-0,092767
-0,095591
-0,097466
-0,098369
-0,098287
-0,097217
-0,095168
-0,092158
-0,088215
-0,083376
-0,077688
-0,071205
-0,063991
-0,056116
-0,047658
-0,038701
-0,029332
-0,019645
-0,009738
0,000293
0,010345
0,020318
0,030112
0,039628
0,048770
0,057444
0,065564
0,073047
0,079814
0,085798
0,090936
0,095175
0,098470
0,100785
0,102096
0,102388
0,101653
0,099899
0,097139
0,093401
0,088718
0,083135
0,076707
0,069497
0,061574
0,053017
0,043910
0,034343
0,024411
0,014213
0,003850
-0,006574
-0,016955
-0,027188
-0,037172
-0,046805
-0,055990
-0,064634
-0,072650
-0,079956
-0,086477
-0,092147
-0,096907
-0,100707
-0,103508
-0,105279
-0,106000
-0,105664
-0,104269
-0,101829
-0,098366
-0,093913
-0,088511
-0,082214
-0,075083
-0,067187
-0,058603
-0,049418
-0,039720
-0,029607
-0,019178
-0,008538
0,002208
0,012953
0,023588
0,034007
0,044107
0,053784
0,062943
0,071489
0,079337
0,086407
0,092627
0,097933
0,102270
0,105594
0,107869
0,109072
0,109187
0,108212
0,106155
0,103035
0,098880
0,093731
0,087638
0,080659
0,072863
0,064327
0,055134
