0,000018
0,000088
0,000222
0,000406
0,000625
0,000856
0,001077
0,001264
0,001393
0,001446
0,001405
0,001261
0,001009
0,000653
0,000202
-0,000325
-0,000905
-0,001508
-0,002103
-0,002654
-0,003125
-0,003485
-0,003703
-0,003756
-0,003628
-0,003312
-0,002811
-0,002136
-0,001311
-0,000365
0,000660
0,001720
0,002764
0,003740
0,004597
0,005287
0,005768
0,006006
0,005977
0,005670
0,005086
0,004240
0,003161
0,001888
0,000474
-0,001021
-0,002531
-0,003986
-0,005316
-0,006454
-0,007342
-0,007927
-0,008174
-0,008058
-0,007573
-0,006728
-0,005552
-0,004086
-0,002390
-0,000533
0,001403
0,003334
0,005171
0,006828
0,008223
0,009287
0,009962
0,010207
0,009995
0,009299
0,008127
0,006549
0,004646
0,002474
0,000091
-0,002399
-0,004848
-0,007113
-0,009098
-0,010741
-0,011980
-0,012726
-0,012892
-0,012440
-0,011395
-0,009800
-0,007712
-0,005206
-0,002387
0,000621
0,003691
0,006696
0,009512
0,012019
0,014107
0,015661
0,016578
0,016777
0,016215
0,014898
0,012862
0,010166
0,006901
0,003196
-0,000782
-0,004850
-0,008817
-0,012502
-0,015734
-0,018347
-0,020185
-0,021132
-0,021118
-0,020114
-0,018142
-0,015273
-0,011625
-0,007356
-0,002659
0,002254
0,007149
0,011793
0,015964
0,019462
0,022113
0,023791
0,024419
0,023955
0,022387
0,019744
0,016130
0,011719
0,006721
0,001349
-0,004183
-0,009643
-0,014766
-0,019284
-0,022966
-0,025634
-0,027152
-0,027429
-0,026431
-0,024191
-0,020806
-0,016421
-0,011234
-0,005489
0,000546
0,006597
0,012397
0,017688
0,022225
0,025789
0,028213
0,029373
0,029209
0,027722
0,024967
0,021049
0,016123
0,010398
0,004131
-0,002391
-0,008863
-0,014985
-0,020472
-0,025066
-0,028545
-0,030735
-0,031519
-0,030850
-0,028748
-0,025288
-0,020609
-0,014924
-0,008504
-0,001656
0,005309
0,012079
0,018359
0,023872
0,028361
0,031607
0,033454
0,033811
0,032651
0,030000
0,025946
0,020648
0,014340
0,007312
-0,000119
-0,007628
-0,014883
-0,021547
-0,027304
-0,031882
-0,035063
-0,036691
-0,036681
-0,035014
-0,031743
-0,027006
-0,021021
-0,014060
-0,006422
0,001577
0,009601
0,017290
0,024290
0,030273
0,034948
0,038095
0,039572
0,039282
0,037176
0,033326
0,027934
0,021260
0,013591
0,005245
-0,003400
-0,011938
-0,019977
-0,027167
-0,033185
-0,037742
-0,040618
