0,000022
0,000109
0,000276
0,000510
0,000793
0,001102
0,001414
0,001702
0,001938
0,002099
0,002162
0,002111
0,001932
0,001622
0,001182
0,000621
-0,000044
-0,000791
-0,001589
-0,002406
-0,003204
-0,003944
-0,004587
-0,005097
-0,005440
-0,005589
-0,005523
-0,005231
-0,004708
-0,003963
-0,003012
-0,001883
-0,000610
0,000762
0,002182
0,003597
0,004950
0,006182
0,007240
0,008072
0,008636
0,008897
0,008833
0,008430
0,007691
0,006631
0,005277
0,003671
0,001865
-0,000079
-0,002092
-0,004099
-0,006024
-0,007789
-0,009324
-0,010561
-0,011444
-0,011929
-0,011986
-0,011598
-0,010768
-0,009514
-0,007872
-0,005891
-0,003638
-0,001189
0,001369
0,003943
0,006431
0,008707
0,010666
0,012264
0,013455
0,014155
0,014287
0,013834
0,012843
0,011379
0,009474
0,007144
0,004446
0,001500
-0,001535
-0,004527
-0,007382
-0,010002
-0,012278
-0,014106
-0,015409
-0,016131
-0,016226
-0,015664
-0,014440
-0,012569
-0,010101
-0,007129
-0,003781
-0,000212
0,003429
0,006998
0,010348
0,013327
0,015790
0,017628
0,018764
0,019153
0,018776
0,017631
0,015745
0,013189
0,010077
0,006543
0,002724
-0,001224
-0,005145
-0,008888
-0,012311
-0,015286
-0,017703
-0,019469
-0,020523
-0,020828
-0,020368
-0,019156
-0,017230
-0,014647
-0,011477
-0,007829
-0,003859
0,000260
0,004371
0,008347
0,012065
0,015373
0,018113
0,020155
0,021433
0,021930
0,021641
0,020569
0,018750
0,016254
0,013176
0,009621
0,005708
0,001571
-0,002648
-0,006814
-0,010791
-0,014431
-0,017593
-0,020143
-0,021986
-0,023053
-0,023297
-0,022705
-0,021288
-0,019084
-0,016169
-0,012655
-0,008680
-0,004393
0,000057
0,004520
0,008844
0,012882
0,016489
0,019536
0,021919
0,023556
0,024392
0,024394
0,023556
0,021916
0,019540
0,016496
0,012867
0,008755
0,004301
-0,000331
-0,004961
-0,009408
-0,013515
-0,017141
-0,020156
-0,022446
-0,023926
-0,024561
-0,024352
-0,023322
-0,021501
-0,018940
-0,015725
-0,011980
-0,007847
-0,003467
0,001018
0,005452
0,009680
0,013554
0,016936
0,019714
0,021801
0,023122
0,023613
0,023243
0,022036
0,020066
0,017430
0,014225
0,010562
0,006563
0,002354
-0,001914
-0,006078
-0,010010
-0,013633
-0,016834
-0,019449
-0,021354
-0,022490
-0,022843
-0,022395
-0,021141
-0,019119
-0,016419
-0,013146
-0,009406
-0,005321
-0,001039
0,003275
0,007447
0,011332
0,014807
0,017756
0,020073
0,021676
0,022506
0,022534
0,021759
0,020208
0,017932
0,015008
0,011545
0,007671
0,003525
-0,000745
-0,004987
-0,009048
-0,012784
-0,016067
-0,018795
-0,020874
-0,022219
-0,022772
-0,022533
-0,021543
-0,019829
-0,017427
-0,014415
-0,010902
-0,007011
-0,002871
0,001373
0,005551
0,009493
0,013054
0,016128
0,018617
0,020426
0,021489
0,021784
0,021331
0,020168
0,018347
0,015951
0,013089
0,009877
0,006420
0,002816
-0,000834
-0,004416
-0,007805
-0,010902
-0,013624
-0,015886
-0,017610
-0,018745
-0,019269
-0,019184
-0,018508
-0,017259
-0,015454
-0,013135
-0,010389
-0,007332
-0,004084
-0,000737
0,002620
0,005884
0,008935
0,011664
0,013989
0,015849
0,017188
0,017961
0,018147
0,017747
0,016785
0,015304
0,013356
0,011011
0,008357
0,005501
0,002543
-0,000427
-0,003324
-0,006055
-0,008542
-0,010735
-0,012596
-0,014102
-0,015222
-0,015919
-0,016162
-0,015942
-0,015275
-0,014196
-0,012738
-0,010928
-0,008805
-0,006438
-0,003908
-0,001291
0,001343
0,003935
0,006415
0,008711
0,010756
0,012504
0,013919
