0,000022
0,000108
0,000270
0,000490
0,000742
0,000997
0,001221
0,001383
0,001454
0,001412
0,001242
0,000939
0,000509
-0,000029
-0,000650
-0,001317
-0,001986
-0,002610
-0,003142
-0,003536
-0,003753
-0,003761
-0,003542
-0,003091
-0,002417
-0,001546
-0,000516
0,000620
0,001801
0,002959
0,004021
0,004920
0,005591
0,005982
0,006054
0,005785
0,005173
0,004237
0,003013
0,001560
-0,000050
-0,001733
-0,003393
-0,004937
-0,006270
-0,007308
-0,007979
-0,008233
-0,008038
-0,007388
-0,006303
-0,004829
-0,003035
-0,001012
0,001137
0,003293
0,005336
0,007149
0,008624
0,009667
0,010208
0,010201
0,009633
0,008518
0,006903
0,004865
0,002506
-0,000053
-0,002682
-0,005266
-0,007675
-0,009734
-0,011298
-0,012295
-0,012699
-0,012469
-0,011557
-0,009958
-0,007755
-0,005103
-0,002157
0,000953
0,004115
0,007176
0,009946
0,012252
0,013963
0,014981
0,015234
0,014687
0,013358
0,011317
0,008673
0,005574
0,002186
-0,001327
-0,004806
-0,008097
-0,011042
-0,013482
-0,015284
-0,016360
-0,016659
-0,016154
-0,014844
-0,012768
-0,010010
-0,006697
-0,002997
0,000917
0,004875
0,008690
0,012168
0,015129
0,017410
0,018871
0,019411
0,018966
0,017526
0,015132
0,011872
0,007886
0,003362
-0,001473
-0,006372
-0,011061
-0,015266
-0,018744
-0,021313
-0,022843
-0,023229
-0,022394
-0,020327
-0,017120
-0,012952
-0,008045
-0,002630
0,003054
0,008726
0,014081
0,018824
0,022695
0,025471
0,026974
0,027084
0,025755
0,023017
0,018965
0,013776
0,007704
0,001067
-0,005771
-0,012445
-0,018593
-0,023868
-0,027966
-0,030637
-0,031700
-0,031068
-0,028750
-0,024859
-0,019582
-0,013174
-0,005951
0,001722
0,009447
0,016812
0,023414
0,028890
0,032934
0,035308
0,035856
0,034514
0,031333
0,026462
0,020124
0,012607
0,004274
-0,004444
-0,013075
-0,021136
-0,028168
-0,033775
-0,037640
-0,039530
-0,039308
-0,036955
-0,032587
-0,026437
-0,018829
-0,010148
-0,000831
0,008633
0,017727
0,025949
0,032853
0,038066
0,041292
0,042337
0,041121
0,037684
0,032192
0,024930
0,016265
0,006628
-0,003487
-0,013532
-0,022937
-0,031164
-0,037757
-0,042352
-0,044695
-0,044653
-0,042210
-0,037462
-0,030666
-0,022231
-0,012607
-0,002250
0,008331
0,018561
0,027868
0,035753
0,041806
0,045697
0,047184
0,046158
0,042669
0,036893
0,029119
0,019735
0,009208
-0,001905
-0,012998
-0,023471
-0,032762
-0,040366
-0,045866
-0,048956
-0,049454
-0,047318
-0,042649
-0,035684
-0,026776
-0,016386
-0,005057
0,006610
0,017994
0,028487
0,037521
0,044600
0,049320
0,051409
0,050756
0,047390
0,041457
0,033230
0,023146
0,011762
-0,000310
-0,012427
-0,023936
