0,000022
0,000110
0,000282
0,000533
0,000855
0,001238
0,001668
0,002133
0,002618
0,003105
0,003579
0,004022
0,004419
0,004752
0,005006
0,005169
0,005228
0,005172
0,004995
0,004691
0,004257
0,003694
0,003005
0,002197
0,001278
0,000262
-0,000839
-0,002007
-0,003222
-0,004464
-0,005710
-0,006937
-0,008121
-0,009238
-0,010263
-0,011173
-0,011947
-0,012563
-0,013005
-0,013255
-0,013302
-0,013136
-0,012750
-0,012143
-0,011315
-0,010272
-0,009023
-0,007581
-0,005964
-0,004192
-0,002288
-0,000280
0,001804
0,003931
0,006069
0,008183
0,010239
0,012201
0,014034
0,015707
0,017187
0,018446
0,019457
0,020197
0,020647
0,020794
0,020625
0,020137
0,019322
0,018154
0,016628
0,014792
0,012691
0,010317
0,007658
0,004749
0,001668
-0,001507
-0,004744
-0,008041
-0,011373
-0,014665
-0,017815
-0,020753
-0,023447
-0,025863
-0,027947
-0,029647
-0,030925
-0,031749
-0,032085
-0,031896
-0,031152
-0,029826
-0,027910
-0,025420
-0,022398
-0,018901
-0,014985
-0,010699
-0,006104
-0,001282
0,003674
0,008683
0,013672
0,018568
0,023292
0,027759
0,031879
0,035581
0,038818
0,041541
0,043699
0,045249
0,046158
0,046393
0,045930
0,044753
0,042856
0,040247
0,036939
0,032960
0,028353
0,023175
0,017495
0,011400
0,004998
-0,001615
-0,008360
-0,015163
-0,021922
-0,028503
-0,034774
-0,040643
-0,046042
-0,050900
-0,055116
-0,058578
-0,061199
-0,062926
-0,063715
-0,063527
-0,062341
-0,060159
-0,057005
-0,052916
-0,047946
-0,042175
-0,035690
-0,028582
-0,020940
-0,012861
-0,004464
0,004123
0,012772
0,021350
0,029727
0,037778
0,045375
0,052383
0,058671
0,064125
0,068654
0,072185
0,074659
0,076034
0,076277
0,075373
0,073330
0,070175
0,065952
0,060716
0,054537
0,047515
0,039761
0,031380
0,022473
0,013152
0,003555
-0,006164
-0,015838
-0,025304
-0,034414
-0,043032
-0,051022
-0,058250
-0,064600
-0,069986
-0,074345
-0,077622
-0,079757
-0,080701
-0,080432
-0,078963
-0,076325
-0,072550
-0,067684
-0,061799
-0,054985
-0,047343
-0,038994
-0,030058
-0,020661
-0,010950
-0,001092
0,008749
0,018431
0,027837
0,036848
0,045332
0,053156
0,060197
0,066336
0,071484
0,075581
0,078548
0,080284
0,080754
0,080002
0,078075
0,074995
0,070786
0,065520
0,059300
0,052227
0,044393
0,035908
0,026913
0,017553
0,007970
-0,001707
-0,011351
-0,020816
-0,029945
-0,038596
-0,046644
-0,053971
-0,060471
-0,066051
-0,070632
-0,074149
-0,076558
-0,077831
-0,077951
-0,076915
-0,074744
-0,071473
-0,067155
-0,061858
-0,055665
-0,048677
-0,041014
-0,032800
-0,024146
-0,015174
-0,006040
0,003088
0,012079
0,020823
0,029195
0,037068
0,044326
0,050871
0,056609
0,061438
0,065265
0,068033
0,069722
0,070321
0,069816
0,068217
0,065566
0,061936
0,057406
0,052062
0,046007
0,039365
0,032259
0,024801
0,017092
0,009234
0,001349
-0,006436
-0,014007
-0,021265
-0,028103
-0,034409
-0,040093
-0,045086
-0,049331
-0,052785
-0,055396
-0,057112
-0,057896
-0,057759
-0,056741
-0,054887
-0,052228
-0,048795
-0,044650
-0,039884
-0,034590
-0,028856
-0,022769
-0,016426
-0,009936
-0,003402
0,003077
0,009408
0,015504
0,021276
0,026645
0,031548
0,035938
0,039767
0,042984
0,045548
0,047436
0,048631
0,049107
0,048844
0,047831
0,046085
0,043648
0,040578
0,036933
0,032766
0,028128
0,023091
0,017747
0,012188
0,006488
0,000717
-0,005046
-0,010716
-0,016200
-0,021414
-0,026291
-0,030764
-0,034762
-0,038214
-0,041070
-0,043297
-0,044864
-0,045737
-0,045896
-0,045343
-0,044101
-0,042191
-0,039625
-0,036430
-0,032663
-0,028406
-0,023731
-0,018701
-0,013383
-0,007865
-0,002241
0,003409
0,009020
0,014520
0,019825
0,024860
0,029569
0,033898
0,037773
0,041113
0,043852
0,045948
0,047363
0,048074
0,048067
0,047347
0,045929
0,043830
0,041070
0,037684
0,033724
0,029248
0,024303
0,018949
0,013262
0,007335
0,001255
-0,004898
-0,011051
-0,017127
-0,023043
-0,028708
-0,034033
-0,038928
-0,043316
-0,047135
-0,050311
-0,052762
-0,054445
-0,055364
-0,055491
-0,054779
-0,053213
-0,050816
-0,047644
-0,043753
-0,039192
-0,034016
-0,028307
-0,022158
-0,015643
-0,008823
-0,001789
0,005333
0,012421
0,019390
0,026163
0,032638
0,038702
0,044252
0,049211
0,053512
0,057091
0,059886
0,061845
0,062927
0,063109
0,062378
0,060729
0,058163
0,054700
